"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
924 3 2 1 1 32 3 1 1 1 1 52
924 4 1 8 1 10 8 1 1 1 1 52
924 5 2 8 1 8 8 1 1 1 1 52
924 6 2 1 1 5 8 1 1 1 1 52
925 2 2 1 1 48 2 1 1 1 1 50
925 3 2 1 1 21 3 1 1 1 1 50
926 2 2 1 1 68 2 1 1 1 1 68
927 2 2 1 1 25 3 1 2 1 1 54
928 2 2 1 1 16 3 1 2 1 1 48
929 2 2 1 1 58 2 1 1 1 1 57
930 2 1 1 1 2 3 1 1 1 1 64
931 2 2 1 1 42 2 1 1 1 1 44
931 3 2 1 1 12 3 1 1 1 1 44
931 4 2 1 1 9 3 1 1 1 1 44
932 2 2 7 2 85 2 1 1 1 1 82
933 2 2 1 1 63 2 1 1 1 1 65
934 2 2 1 1 53 6 1 1 1 1 51
934 3 1 1 1 8 11 1 1 1 1 51
934 4 1 1 1 7 11 1 1 1 1 51
935 2 2 3 1 51 2 1 1 3 1 54
935 3 2 3 1 21 3 1 1 3 1 54
935 4 1 3 1 3 8 1 1 3 1 54
935 5 1 3 1 1 8 1 1 3 1 54
936 2 1 2 1 18 3 1 2 2 1 56
936 3 2 2 1 94 7 1 2 2 1 56
937 2 1 1 1 48 2 1 2 1 1 47
937 3 1 1 1 13 3 1 2 1 1 47
937 4 2 1 1 48 12 1 2 1 1 47
938 2 2 1 1 82 2 1 1 1 1 84
939 2 1 1 1 30 2 1 2 1 1 28
939 3 2 1 1 4 3 1 2 1 1 28
940 2 2 1 1 53 2 1 1 1 1 53
941 2 1 1 1 52 2 1 2 1 1 43
942 2 1 1 1 27 2 1 2 5 1 35
942 3 1 1 1 35 12 1 2 5 1 35
943 2 1 1 1 71 2 1 2 1 1 66
944 2 2 1 1 69 2 1 1 1 1 67
945 2 2 1 1 66 2 1 1 1 1 67
946 2 1 1 1 38 2 1 2 1 1 36
946 3 1 1 1 18 3 1 2 1 1 36
946 4 2 1 1 16 3 1 2 1 1 36
947 2 1 1 1 33 2 1 2 1 1 31
947 3 1 1 1 10 3 1 2 1 1 31
947 4 1 1 1 7 3 1 2 1 1 31
947 5 1 1 1 4 3 1 2 1 1 31
948 2 2 1 1 22 11 1 2 1 1 36
948 3 2 1 1 20 11 1 2 1 1 36
949 2 2 1 1 24 2 2 1 1 1 41
949 3 2 1 1 3 3 2 1 1 1 41
950 2 2 1 1 58 2 1 1 1 1 57
951 2 2 1 1 53 2 1 1 1 1 55
952 2 1 2 1 19 3 1 2 2 1 50
953 2 2 1 1 79 2 1 1 1 1 82
954 2 2 1 1 75 2 1 1 1 1 75
955 2 2 1 1 50 3 1 2 1 1 84
956 2 2 1 1 71 2 1 1 1 1 73
957 2 2 1 1 74 2 1 1 1 1 77
958 2 2 1 2 24 2 2 1 1 2 23
959 2 1 2 1 51 2 2 2 2 1 50
959 3 2 2 1 27 3 2 2 2 1 50
959 4 1 2 1 3 8 2 2 2 1 50
960 2 2 1 1 80 2 1 1 1 1 84
961 2 1 1 1 39 2 1 2 1 1 35
961 3 2 1 1 10 3 1 2 1 1 35
961 4 2 1 1 7 3 1 2 1 1 35
962 2 2 1 1 38 2 1 1 1 1 47
962 3 1 1 1 17 3 1 1 1 1 47
962 4 1 1 1 14 3 1 1 1 1 47
963 2 1 3 2 34 2 2 2 7 2 35
963 3 1 8 2 13 3 2 2 7 2 35
964 2 2 1 1 59 2 1 1 1 1 59
964 3 2 1 1 18 4 1 1 1 1 59
965 2 2 1 1 68 2 1 1 1 1 68
965 3 1 1 1 30 3 1 1 1 1 68
966 2 1 1 1 59 2 1 2 1 1 59
966 3 1 1 1 37 3 1 2 1 1 59
966 4 1 1 1 11 8 1 2 1 1 59
966 5 1 1 1 3 8 1 2 1 1 59
966 6 2 1 1 35 10 1 2 1 1 59
967 2 2 1 1 35 2 1 1 1 1 34
967 3 1 1 1 12 3 1 1 1 1 34
967 4 2 1 1 10 3 1 1 1 1 34
967 5 1 1 1 8 3 1 1 1 1 34
967 6 2 1 1 5 3 1 1 1 1 34
968 2 2 1 1 62 12 1 2 1 1 53
969 2 2 1 2 19 8 1 2 1 1 68
970 2 1 1 1 63 2 1 2 1 1 62
970 3 1 1 1 28 3 1 2 1 1 62
970 4 1 1 1 24 3 1 2 1 1 62
971 2 2 2 1 25 3 1 2 2 1 57
972 2 2 1 1 69 2 2 1 1 1 69
973 2 2 1 1 51 2 1 1 1 1 61
973 3 1 1 1 27 3 1 1 1 1 61
973 4 1 1 1 21 3 1 1 1 1 61
974 2 2 1 1 71 2 1 1 1 1 71
975 2 1 1 1 17 3 1 2 1 1 37
975 3 2 1 1 14 3 1 2 1 1 37
975 4 1 1 1 41 12 1 2 1 1 37
976 2 2 1 1 82 2 2 1 1 1 88
977 2 2 1 5 47 2 2 1 1 5 54
977 3 2 1 5 17 3 2 1 1 5 54
977 4 1 1 5 6 3 2 1 1 5 54
978 2 2 1 1 41 2 2 1 1 1 40
978 3 1 1 1 10 3 2 1 1 1 40
978 4 2 1 1 7 3 2 1 1 1 40
979 2 1 1 1 53 2 2 2 1 1 47
979 3 2 1 1 20 3 2 2 1 1 47
979 4 1 1 1 18 3 2 2 1 1 47
979 5 1 1 1 17 13 2 2 1 1 47
980 2 2 1 1 47 12 2 1 1 1 56
981 2 1 1 1 33 3 1 1 1 1 79
982 2 2 1 1 74 2 1 1 1 1 75
983 2 1 2 1 19 6 2 2 2 1 23
983 3 2 2 1 58 7 2 2 2 1 23
984 2 2 2 1 77 2 1 1 2 1 79
984 3 2 2 1 52 3 1 1 2 1 79
984 4 2 2 1 27 8 1 1 2 1 79
984 5 2 2 1 27 8 1 1 2 1 79
985 2 2 2 1 69 2 1 1 2 1 69
986 2 2 1 1 22 3 2 2 1 1 57
986 3 2 1 1 1 8 2 2 1 1 57
987 2 2 1 1 57 2 1 1 1 1 63
987 3 2 1 1 29 3 1 1 1 1 63
987 4 2 1 1 15 4 1 1 1 1 63
987 5 2 1 1 8 8 1 1 1 1 63
987 6 1 1 1 7 8 1 1 1 1 63
988 2 2 1 1 64 2 1 1 1 1 67
989 2 2 2 1 25 11 1 2 2 1 36
990 2 1 1 5 33 2 2 2 1 2 37
990 3 1 1 2 8 3 2 2 1 2 37
990 4 1 1 2 4 3 2 2 1 2 37
991 2 1 1 1 63 2 1 2 1 1 63
992 2 2 1 1 52 2 1 1 1 1 55
992 3 1 1 1 31 3 1 1 1 1 55
992 4 1 1 1 23 3 1 1 1 1 55
992 5 2 1 1 21 10 1 1 1 1 55
992 6 2 1 1 4 11 1 1 1 1 55
993 2 2 2 1 62 2 1 1 2 1 65
993 3 2 2 1 21 3 1 1 2 1 65
994 2 2 1 1 54 2 1 1 1 1 58
994 3 1 1 1 27 3 1 1 1 1 58
994 4 2 1 1 23 3 1 1 1 1 58
995 2 2 1 1 56 2 1 1 1 1 57
996 2 2 1 1 43 2 1 1 1 1 55
997 2 1 1 1 16 3 2 2 1 1 37
997 3 1 1 1 12 3 2 2 1 1 37
998 2 1 1 1 65 2 2 2 1 1 64
999 2 1 2 1 52 3 1 2 2 1 81
1000 2 2 1 1 40 2 1 1 1 2 54
1000 3 2 1 2 3 3 1 1 1 2 54
1000 4 2 1 2 1 3 1 1 1 2 54
1001 2 2 1 1 80 2 1 1 1 1 84
1002 2 2 1 1 52 2 1 1 1 1 59
1002 3 1 1 1 18 3 1 1 1 1 59
1003 2 1 2 1 48 2 2 2 2 1 45
1004 2 2 1 1 59 2 1 1 1 1 61
1004 3 2 1 1 29 5 1 1 1 1 61
1004 4 1 1 1 18 5 1 1 1 1 61
1004 5 1 1 1 13 8 1 1 1 1 61
1004 6 1 8 1 10 8 1 1 1 1 61
1005 2 2 6 1 54 7 1 1 1 1 33
1005 3 1 1 1 54 11 1 1 1 1 33
1006 2 2 1 1 16 3 1 2 1 1 38
1006 3 1 1 1 13 3 1 2 1 1 38
1007 2 2 1 1 28 13 2 1 1 1 30
1008 2 2 1 1 50 2 1 1 1 1 45
1008 3 1 1 1 12 4 1 1 1 1 45
1009 2 2 1 1 49 2 1 1 1 1 54
1010 2 1 1 2 7 3 2 2 1 2 28
1010 3 1 1 2 1 3 2 2 1 2 28
1010 4 1 1 2 29 12 2 2 1 2 28
1011 2 1 1 1 64 2 1 2 1 1 61
1012 2 1 1 1 31 2 2 2 1 1 29
1012 3 2 1 1 7 3 2 2 1 1 29
1013 2 2 1 2 28 2 1 1 1 2 30
1013 3 2 1 2 2 4 1 1 1 2 30
1014 2 2 1 1 63 2 1 1 1 1 64
1015 2 2 1 1 42 2 1 1 1 1 48
1015 3 2 1 1 13 3 1 1 1 1 48
1015 4 1 1 1 10 3 1 1 1 1 48
1016 2 2 1 1 45 2 1 1 1 1 43
1016 3 2 1 1 18 3 1 1 1 1 43
1016 4 2 1 1 13 3 1 1 1 1 43
1016 5 1 1 1 6 3 1 1 1 1 43
1017 2 2 1 1 65 2 1 1 1 1 70
1018 2 2 1 1 23 12 2 2 1 1 23
1018 3 2 1 1 23 12 2 2 1 1 23
1018 4 2 1 1 22 12 2 2 1 1 23
1018 5 2 1 2 22 12 2 2 1 1 23
1019 2 1 1 1 64 2 1 2 1 1 72
1020 2 1 6 1 60 12 1 1 1 1 76
1021 2 1 1 1 22 3 1 2 1 1 63
1021 3 1 1 1 60 6 1 2 1 1 63
1022 2 2 2 1 15 3 2 2 2 1 34
1022 3 2 2 1 11 3 2 2 2 1 34
1022 4 2 2 1 6 3 2 2 2 1 34
1023 2 1 1 2 25 12 2 1 1 2 25
1023 3 1 1 2 24 12 2 1 1 2 25
1023 4 1 1 2 24 12 2 1 1 2 25
1024 2 2 1 1 53 2 1 1 1 1 50
1025 2 1 1 1 60 2 1 2 1 1 52
1026 2 2 1 1 67 2 1 1 1 1 69
1027 2 2 1 1 58 2 1 1 1 1 64
1028 2 2 1 2 28 2 2 1 1 2 29
1029 2 2 1 1 52 2 2 1 1 1 57
1029 3 1 1 1 10 3 2 1 1 1 57
1030 2 2 2 1 59 2 1 1 2 1 60
1031 2 2 1 5 20 3 2 2 1 5 50
1032 2 2 1 1 77 2 1 1 1 1 80
1033 2 1 1 1 31 11 1 2 1 1 73
1034 2 2 1 1 68 2 2 1 1 1 66
1035 2 1 1 1 11 3 2 2 1 1 49
1035 3 1 1 1 10 3 2 2 1 1 49
1035 4 1 1 1 45 12 2 2 1 1 49
1036 2 1 1 1 62 2 1 2 1 1 64
1037 2 1 1 1 26 12 2 2 1 1 27
1038 2 1 7 5 7 3 2 2 7 5 27
1039 2 2 1 1 46 2 1 1 1 1 45
1039 3 2 1 1 2 3 1 1 1 1 45
1040 2 2 1 1 51 2 1 1 1 1 55
1041 2 2 1 1 58 3 1 2 1 1 82
1042 2 2 1 1 59 2 1 1 1 1 61
1043 2 2 1 1 46 2 1 1 1 1 43
1043 3 1 1 1 10 3 1 1 1 1 43
1043 4 1 1 1 23 5 1 1 1 1 43
1043 5 1 1 1 4 8 1 1 1 1 43
1044 2 2 1 1 17 3 2 2 1 1 43
1044 3 2 1 1 15 3 2 2 1 1 43
1044 4 2 1 1 9 3 2 2 1 1 43
1045 2 1 1 1 3 3 2 2 1 1 23
1045 3 2 1 1 2 3 2 2 1 1 23
1046 2 2 1 5 43 2 1 1 1 5 53
1046 3 2 1 5 17 3 1 1 1 5 53
1046 4 1 1 5 13 3 1 1 1 5 53
1047 2 2 1 1 73 2 1 1 1 1 72
1048 2 2 1 1 45 2 1 1 1 1 57
1049 2 1 1 1 51 12 1 1 1 1 32
1049 3 1 1 1 31 12 1 1 1 1 32
1049 4 1 1 1 27 12 1 1 1 1 32
1050 2 1 1 1 74 13 1 2 1 1 91
1051 2 2 1 1 60 2 1 1 1 1 58
1052 2 1 2 1 5 3 1 1 2 1 41
1053 2 2 1 1 42 2 2 1 1 1 45
1053 3 2 1 1 17 3 2 1 1 1 45
1053 4 2 1 1 14 3 2 1 1 1 45
1053 5 2 1 1 12 3 2 1 1 1 45
1054 2 2 1 5 53 2 1 1 1 1 50
1054 3 1 1 5 19 3 1 1 1 1 50
1054 4 2 1 5 17 3 1 1 1 1 50
1055 2 1 1 1 44 13 1 2 1 1 45
1056 2 1 1 1 65 2 1 2 1 1 58
1057 2 2 1 1 71 2 1 1 1 1 74
1057 3 2 1 1 26 8 1 1 1 1 74
1057 4 1 1 1 25 8 1 1 1 1 74
1057 5 2 1 1 94 9 1 1 1 1 74
1058 2 1 1 1 38 2 1 2 6 1 37
1059 2 2 1 1 88 2 1 1 1 1 89
1060 2 2 2 1 77 2 1 1 2 1 75
1060 3 2 2 1 41 3 1 1 2 1 75
1061 2 2 1 1 52 2 1 1 1 1 61
1061 3 1 1 1 16 5 1 1 1 1 61
1062 2 1 1 1 51 2 1 2 1 1 49
1062 3 1 1 1 18 3 1 2 1 1 49
1062 4 1 1 1 17 3 1 2 1 1 49
1063 2 2 1 1 11 3 2 2 1 1 29
1063 3 2 1 1 9 3 2 2 1 1 29
1063 4 1 1 1 9 3 2 2 1 1 29
1064 2 1 1 1 51 2 2 2 1 1 50
1064 3 2 1 1 17 3 2 2 1 1 50
1064 4 1 1 1 16 3 2 2 1 1 50
1064 5 2 1 1 9 8 2 2 1 1 50
1065 2 2 1 1 63 2 1 1 1 1 61
1066 2 2 4 1 37 2 1 1 4 1 37
1067 2 1 1 1 45 2 1 2 1 1 48
1067 3 1 1 1 23 3 1 2 1 1 48
1067 4 2 1 1 17 3 1 2 1 1 48
1067 5 1 1 1 15 3 1 2 1 1 48
1068 2 2 1 1 34 2 2 1 1 5 34
1069 2 1 1 1 51 2 1 2 1 1 49
1069 3 2 1 1 27 3 1 2 1 1 49
1069 4 1 1 1 7 4 1 2 1 1 49
1069 5 1 1 1 23 10 1 2 1 1 49
1070 2 2 1 1 65 2 1 1 1 1 67
1071 2 2 1 1 32 2 1 1 1 1 38
1071 3 2 1 1 8 3 1 1 1 1 38
1071 4 1 1 1 3 3 1 1 1 1 38
1072 2 2 1 1 60 2 1 1 1 1 61
1073 2 1 1 1 51 2 1 2 1 1 53
1074 2 2 1 1 35 2 1 1 1 1 32
1074 3 2 1 1 13 3 1 1 1 1 32
1074 4 2 1 1 12 3 1 1 1 1 32
1074 5 1 1 1 16 11 1 1 1 1 32
1074 6 1 1 1 13 11 1 1 1 1 32
1075 2 1 1 2 50 2 1 2 1 2 46
1075 3 1 1 2 25 3 1 2 1 2 46
1076 2 2 1 1 68 2 1 1 1 1 75
1077 2 1 1 5 72 2 1 2 1 2 73
1078 2 1 1 1 17 3 2 1 1 1 49
1079 2 2 1 1 31 2 1 1 1 1 35
1079 3 2 1 1 1 3 1 1 1 1 35
1079 4 2 1 1 6 5 1 1 1 1 35
1080 2 2 1 1 51 2 1 1 1 1 66
1080 3 2 1 1 35 3 1 1 1 1 66
1081 2 1 1 1 59 2 1 2 1 1 57
1081 3 1 1 1 27 3 1 2 1 1 57
1082 2 2 1 1 27 12 2 1 1 2 27
1083 2 2 6 1 2 3 2 2 6 1 31
1083 3 1 6 1 29 12 2 2 6 1 31
1084 2 1 2 1 44 2 2 2 2 1 42
1084 3 2 2 1 13 3 2 2 2 1 42
1085 2 1 1 2 26 2 1 2 1 2 26
1085 3 2 1 2 3 3 1 2 1 2 26
1086 2 2 1 1 42 2 1 1 1 1 43
1086 3 2 1 1 11 3 1 1 1 1 43
1087 2 2 2 1 27 2 1 1 2 1 43
1087 3 1 2 1 14 3 1 1 2 1 43
1087 4 2 2 1 2 3 1 1 2 1 43
1088 2 1 1 1 45 2 2 2 1 1 43
1088 3 1 1 1 18 3 2 2 1 1 43
1088 4 1 1 1 12 3 2 2 1 1 43
1089 2 1 1 1 65 2 1 2 1 1 62
1090 2 2 3 1 53 2 1 1 3 1 56
1090 3 1 3 1 28 3 1 1 3 1 56
1091 2 2 5 1 28 2 1 1 5 1 35
1092 2 1 1 1 42 2 1 2 1 1 37
1093 2 2 1 1 28 2 1 1 1 1 29
1093 3 2 1 1 9 3 1 1 1 1 29
1093 4 2 1 1 7 3 1 1 1 1 29
1094 2 2 1 1 30 12 1 2 1 1 81
1095 2 2 1 1 70 2 2 1 1 1 71
1096 2 2 8 1 4 3 2 2 1 1 25
1097 2 2 1 1 41 2 1 1 1 1 43
1097 3 1 1 1 5 3 1 1 1 1 43
1098 2 1 1 1 38 2 2 2 1 1 37
1098 3 1 1 1 19 3 2 2 1 1 37
1098 4 1 1 1 13 3 2 2 1 1 37
1099 2 2 6 2 69 2 1 1 6 1 68
1100 2 2 1 1 73 2 1 1 1 1 67
1101 2 2 1 1 70 2 1 1 1 1 73
1101 3 1 1 1 21 8 1 1 1 1 73
1102 2 1 1 1 65 2 1 2 1 1 66
1103 2 2 1 1 35 2 1 1 1 1 37
1103 3 1 1 1 8 3 1 1 1 1 37
1103 4 2 1 1 4 3 1 1 1 1 37
1104 2 2 1 1 63 2 1 1 1 1 63
1105 2 2 1 1 32 2 1 1 1 1 32
1105 3 1 1 1 7 3 1 1 1 1 32
1106 2 2 1 1 50 2 1 1 1 1 57
1107 2 1 1 1 12 3 2 2 1 1 41
1107 3 1 1 1 1 3 2 2 1 1 41
1107 4 1 1 1 19 11 2 2 1 1 41
1108 2 1 1 1 39 2 1 2 1 1 38
1108 3 1 1 1 17 3 1 2 1 1 38
1108 4 2 1 1 15 3 1 2 1 1 38
1108 5 2 1 1 11 3 1 2 1 1 38
1108 6 1 1 1 9 3 1 2 1 1 38
1109 2 1 1 1 39 3 1 2 1 1 65
1109 3 1 1 1 29 3 1 2 1 1 65
1109 4 1 1 1 25 3 1 2 1 1 65
1110 2 2 1 1 55 2 1 1 1 1 58
1110 3 1 1 1 28 3 1 1 1 1 58
1110 4 1 1 1 22 3 1 1 1 1 58
1110 5 1 1 1 21 3 1 1 1 1 58
1111 2 2 1 2 27 2 2 1 1 2 31
1111 3 2 1 2 36 6 2 1 1 2 31
1111 4 2 1 2 16 11 2 1 1 2 31
1111 5 2 1 2 4 11 2 1 1 2 31
1112 2 2 1 1 64 2 1 1 1 1 65
1113 2 2 1 1 62 2 1 1 1 1 63
1114 2 2 1 1 32 2 1 1 1 1 33
1115 2 2 1 1 51 2 1 1 1 1 52
1115 3 1 1 1 20 3 1 1 1 1 52
1116 2 1 2 1 6 3 2 2 2 1 27
1117 2 2 1 1 50 2 1 1 1 1 59
1118 2 2 1 1 47 2 1 1 1 1 58
1119 2 2 2 1 5 3 2 2 2 1 33
1119 3 2 2 1 2 3 2 2 2 1 33
1120 2 2 1 1 77 2 1 1 1 1 80
1121 2 2 1 1 37 2 1 1 1 1 50
1121 3 1 1 1 12 3 1 1 1 1 50
1121 4 1 1 1 5 3 1 1 1 1 50
1122 2 2 1 1 59 2 1 1 1 1 62
1123 2 1 1 1 17 5 1 2 1 1 32
1123 3 1 1 1 40 12 1 2 1 1 32
1124 2 2 1 1 25 2 1 1 1 1 29
1124 3 2 1 1 1 3 1 1 1 1 29
1125 2 2 1 1 56 2 1 1 1 1 69
1126 2 2 1 1 71 2 1 1 1 1 69
1127 2 2 1 1 56 2 1 1 1 1 61
1128 2 1 8 1 20 3 1 1 2 1 60
1129 2 2 1 1 44 2 1 1 1 1 43
1129 3 1 1 1 14 3 1 1 1 1 43
1129 4 2 1 1 11 3 1 1 1 1 43
1130 2 1 1 1 31 12 2 1 1 1 28
1130 3 1 1 1 27 12 2 1 1 1 28
1130 4 1 1 1 27 12 2 1 1 1 28
1131 2 1 1 1 2 3 2 1 1 1 26
1131 3 2 1 1 23 12 2 1 1 1 26
1132 2 2 1 1 27 2 2 1 1 1 39
1132 3 2 1 1 6 5 2 1 1 1 39
1133 2 2 1 1 60 2 1 1 1 1 75
1134 2 1 6 1 33 2 2 2 4 1 44
1134 3 2 4 1 3 3 2 2 4 1 44
1135 2 2 8 2 55 3 1 2 1 1 73
1135 3 2 8 2 54 3 1 2 1 1 73
1136 2 1 1 1 27 2 1 2 1 1 27
1137 2 2 7 5 49 2 1 1 8 5 48
1137 3 2 1 5 18 3 1 1 8 5 48
1137 4 1 1 1 25 10 1 1 8 5 48
1138 2 2 1 1 55 2 1 1 1 1 62
1139 2 1 1 1 56 2 1 2 1 1 56
1140 2 2 1 1 46 12 1 2 1 5 63
1140 3 2 1 5 23 12 1 2 1 5 63
1140 4 1 1 1 20 12 1 2 1 5 63
1141 2 1 1 1 57 2 1 2 1 1 54
1141 3 1 1 1 13 3 1 2 1 1 54
1142 2 2 1 1 56 2 1 1 1 1 54
1142 3 2 1 1 16 8 1 1 1 1 54
1143 2 2 1 1 35 2 1 1 1 1 36
1143 3 1 1 1 13 3 1 1 1 1 36
1143 4 1 1 1 11 3 1 1 1 1 36
1143 5 1 1 1 9 3 1 1 1 1 36
1143 6 2 1 1 7 3 1 1 1 1 36
1144 2 2 1 1 44 2 1 1 1 1 40
1145 2 1 1 1 54 12 1 2 1 1 54
1146 2 2 1 1 62 2 1 1 1 1 62
1147 2 2 2 1 23 3 2 2 2 1 46
1147 3 2 2 1 17 4 2 2 2 1 46
1147 4 1 2 1 45 6 2 2 2 1 46
1147 5 2 2 1 6 8 2 2 2 1 46
1147 6 2 2 1 5 8 2 2 2 1 46
1148 2 2 1 1 38 2 1 1 1 1 37
1148 3 1 1 1 17 3 1 1 1 1 37
1148 4 2 1 1 8 3 1 1 1 1 37
1148 5 2 1 1 5 3 1 1 1 1 37
1149 2 1 4 1 39 2 1 2 4 1 39
1149 3 1 4 1 14 3 1 2 4 1 39
1149 4 2 4 1 4 3 1 2 4 1 39
1150 2 2 2 1 22 2 2 1 2 1 22
1150 3 2 2 1 1 3 2 1 2 1 22
1151 2 2 1 1 52 2 1 1 1 1 57
1151 3 2 1 1 29 3 1 1 1 1 57
1151 4 2 1 1 15 3 1 1 1 1 57
1152 2 1 1 1 7 3 2 2 1 1 22
1152 3 1 1 1 23 13 2 2 1 1 22
1153 2 1 1 1 62 12 1 2 1 1 73
1154 2 2 1 1 58 2 1 1 1 1 59
1155 2 1 1 1 35 2 1 2 1 1 32
1155 3 1 1 1 9 3 1 2 1 1 32
1155 4 1 1 1 7 3 1 2 1 1 32
1155 5 1 1 1 2 3 1 2 1 1 32
1156 2 2 6 1 37 2 2 1 6 1 47
1156 3 2 6 1 12 3 2 1 6 1 47
1156 4 2 6 1 5 3 2 1 6 1 47
1156 5 1 6 1 1 3 2 1 6 1 47
1156 6 2 6 1 77 7 2 1 6 1 47
1157 2 2 1 1 27 2 2 1 1 1 24
1158 2 2 1 1 80 2 1 1 1 1 81
1159 2 1 1 1 30 2 2 2 1 1 33
1159 3 2 1 1 9 3 2 2 1 1 33
1159 4 2 1 1 8 3 2 2 1 1 33
1159 5 2 1 1 16 5 2 2 1 1 33
1160 2 2 1 1 28 12 2 2 1 1 28
1160 3 2 1 1 27 12 2 2 1 1 28
1161 2 1 2 1 46 2 1 2 2 1 36
1162 2 1 1 1 2 3 2 2 1 1 23
1163 2 1 1 1 20 3 1 2 1 1 53
1163 3 2 1 1 58 12 1 2 1 1 53
1164 2 1 1 1 61 2 1 2 1 1 55
1165 2 2 1 1 65 2 1 1 1 1 65
1166 2 2 6 1 49 2 1 1 6 1 49
1166 3 2 6 1 18 3 1 1 6 1 49
1167 2 1 1 1 40 12 1 1 1 1 67
1168 2 2 2 1 31 2 1 1 2 1 30
1168 3 1 2 1 6 3 1 1 2 1 30
1168 4 1 2 1 4 3 1 1 2 1 30
1169 2 1 1 1 29 8 1 2 1 1 82
1170 2 1 1 1 45 3 2 2 1 1 63
1171 2 1 3 1 20 3 2 1 3 1 44
1171 3 2 3 1 11 3 2 1 3 1 44
1171 4 2 3 1 42 12 2 1 3 1 44
1172 2 1 1 2 56 2 1 2 1 1 53
1172 3 1 1 2 24 3 1 2 1 1 53
1172 4 1 1 2 17 3 1 2 1 1 53
1173 2 1 2 1 18 4 1 2 1 1 48
1173 3 1 2 1 15 4 1 2 1 1 48
1173 4 2 1 1 60 12 1 2 1 1 48
1174 2 1 1 1 42 2 1 2 1 1 39
1174 3 2 1 1 10 3 1 2 1 1 39
1174 4 2 1 1 8 3 1 2 1 1 39
1174 5 1 1 1 6 3 1 2 1 1 39
1174 6 1 1 1 4 3 1 2 1 1 39
1175 2 2 2 1 1 3 2 1 2 1 52
1175 3 2 2 1 31 12 2 1 2 1 52
1175 4 2 2 1 10 13 2 1 2 1 52
1176 2 2 1 1 58 2 1 1 1 1 64
1177 2 2 1 1 66 2 1 1 1 1 70
1178 2 2 1 1 51 2 1 1 1 1 53
1178 3 2 1 1 22 3 1 1 1 1 53
1178 4 2 1 1 20 3 1 1 1 1 53
1179 2 1 1 1 28 6 1 1 1 1 35
1180 2 1 1 1 33 2 2 2 2 1 32
1181 2 2 1 1 65 2 1 1 1 1 62
1182 2 2 1 1 68 2 1 1 1 1 73
1183 2 2 1 1 21 3 1 1 1 1 52
1184 2 1 1 1 67 2 1 2 1 1 64
1185 2 2 1 1 47 2 1 1 1 1 50
1185 3 1 1 1 23 3 1 1 1 1 50
1185 4 1 1 1 20 3 1 1 1 1 50
1185 5 2 1 1 17 3 1 1 1 1 50
1186 2 2 1 1 60 2 1 1 1 1 62
1186 3 2 1 1 36 3 1 1 1 1 62
1187 2 1 1 1 54 2 1 2 1 1 55
1188 2 2 2 4 9 3 1 2 1 4 41
1189 2 1 1 1 25 3 1 2 1 1 62
1189 3 1 1 1 22 3 1 2 1 1 62
1190 2 2 1 1 47 2 1 1 1 1 51
1190 3 2 1 1 15 3 1 1 1 1 51
1191 2 2 1 1 63 2 2 1 1 1 65
1192 2 2 1 1 30 2 2 1 1 1 30
1192 3 2 1 1 4 3 2 1 1 1 30
1192 4 1 1 1 1 3 2 1 1 1 30
1193 2 1 1 5 27 3 2 2 1 5 52
1193 3 1 1 5 20 3 2 2 1 5 52
1193 4 2 1 5 62 6 2 2 1 5 52
1194 2 1 1 1 74 2 1 2 1 1 76
1195 2 2 1 1 77 2 1 1 1 1 79
1196 2 2 1 1 9 3 2 2 1 1 33
1197 2 2 1 1 75 2 1 1 1 1 79
1198 2 2 3 1 46 2 1 1 1 1 59
1198 3 1 3 1 24 3 1 1 1 1 59
1198 4 1 3 1 21 3 1 1 1 1 59
1198 5 2 3 1 16 3 1 1 1 1 59
1198 6 2 3 1 12 3 1 1 1 1 59
1199 2 2 1 1 64 2 1 1 1 1 75
1200 2 1 1 2 52 3 1 2 1 2 71
1201 2 2 1 1 71 2 1 1 1 1 73
1202 2 1 1 1 8 5 1 1 1 1 45
1202 3 2 1 1 36 12 1 1 1 1 45
1203 2 2 1 1 70 2 1 1 1 1 70
1204 2 1 2 1 34 2 2 2 8 1 29
1205 2 2 7 4 51 2 1 1 8 1 51
1205 3 1 7 4 21 3 1 1 8 1 51
1206 2 1 1 1 54 2 1 2 1 1 56
1206 3 2 1 1 28 3 1 2 1 1 56
1206 4 1 1 1 27 3 1 2 1 1 56
1207 2 2 6 1 55 2 1 1 6 1 57
1207 3 2 6 1 27 3 1 1 6 1 57
1207 4 1 6 1 20 3 1 1 6 1 57
1208 2 1 1 1 62 12 1 2 1 1 63
1209 2 2 1 1 39 2 1 1 1 1 34
1209 3 2 1 1 8 3 1 1 1 1 34
1209 4 1 1 1 5 3 1 1 1 1 34
1209 5 2 1 1 2 3 1 1 1 1 34
1210 2 2 1 1 58 2 1 1 1 1 65
1211 2 2 1 1 20 6 2 2 1 1 23
1212 2 2 6 1 54 2 1 1 6 1 59
1212 3 1 6 1 28 3 1 1 6 1 59
1212 4 2 6 1 24 3 1 1 6 1 59
1212 5 2 6 1 15 3 1 1 6 1 59
1213 2 2 1 1 10 3 1 2 1 1 29
1213 3 1 1 1 4 3 1 2 1 1 29
1214 2 2 1 1 33 2 1 1 1 1 35
